	Speaker_1	Speaker_2	Utterance_1	Utterance_2	Utterance_3	Emotion_1	Emotion_2	Emotion_3	dialog_state	labels	utterance	context	sent	emo_label	raw_text
52	Chandler	Joey	Hey!	Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time.	That s great, but shouldn t you be on the toilet right now?	neutral	joy	disgust	[1, 0, 1]	0	Hey! That s great, but shouldn t you be on the toilet right now?	Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time.	Hey! Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time. That s great, but shouldn t you be on the toilet right now?	['neutral', 'joy', 'disgust']	[['Chandler', 'Hey!'], ['Joey', 'Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time.'], ['Chandler', 'That s great, but shouldn t you be on the toilet right now?']]
53	Joey	Chandler	Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time.	That s great, but shouldn t you be on the toilet right now?	What?!	joy	disgust	surprise	[1, 0, 1]	1	Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time. What?!	That s great, but shouldn t you be on the toilet right now?	Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time. That s great, but shouldn t you be on the toilet right now? What?!	['joy', 'disgust', 'surprise']	[['Joey', 'Hey! So Estelle lined up a bunch of auditions for me tomorrow and I ll have my health insurance back in no time.'], ['Chandler', 'That s great, but shouldn t you be on the toilet right now?'], ['Joey', 'What?!']]
54	Chandler	Joey	That s great, but shouldn t you be on the toilet right now?	What?!	What s wrong with you?	disgust	surprise	disgust	[1, 0, 1]	0	That s great, but shouldn t you be on the toilet right now? What s wrong with you?	What?!	That s great, but shouldn t you be on the toilet right now? What?! What s wrong with you?	['disgust', 'surprise', 'disgust']	[['Chandler', 'That s great, but shouldn t you be on the toilet right now?'], ['Joey', 'What?!'], ['Chandler', 'What s wrong with you?']]
55	Joey	Chandler	What?!	What s wrong with you?	Nothing!	surprise	disgust	neutral	[1, 0, 1]	1	What?! Nothing!	What s wrong with you?	What?! What s wrong with you? Nothing!	['surprise', 'disgust', 'neutral']	[['Joey', 'What?!'], ['Chandler', 'What s wrong with you?'], ['Joey', 'Nothing!']]
56	Joey	Chandler	But um, I don t think it s anything serious.	This sounds like a hernia. You have to you-you go to the doctor!	No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!	neutral	surprise	fear	[1, 0, 1]	1	But um, I don t think it s anything serious. No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!	This sounds like a hernia. You have to you-you go to the doctor!	But um, I don t think it s anything serious. This sounds like a hernia. You have to you-you go to the doctor! No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!	['neutral', 'surprise', 'fear']	[['Joey', 'But um, I don t think it s anything serious.'], ['Chandler', 'This sounds like a hernia. You have to you-you go to the doctor!'], ['Joey', 'No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!']]
57	Chandler	Joey	This sounds like a hernia. You have to you-you go to the doctor!	No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!	That s a hernia.	surprise	fear	disgust	[1, 0, 1]	0	This sounds like a hernia. You have to you-you go to the doctor! That s a hernia.	No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!	This sounds like a hernia. You have to you-you go to the doctor! No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach! That s a hernia.	['surprise', 'fear', 'disgust']	[['Chandler', 'This sounds like a hernia. You have to you-you go to the doctor!'], ['Joey', 'No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!'], ['Chandler', 'That s a hernia.']]
58	Joey	Chandler	No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!	That s a hernia.	Why did I have to start working out again?  Damn you 15s!	fear	disgust	anger	[1, 0, 1]	1	No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach! Why did I have to start working out again?  Damn you 15s!	That s a hernia.	No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach! That s a hernia. Why did I have to start working out again?  Damn you 15s!	['fear', 'disgust', 'anger']	[['Joey', 'No way!  Kay look, if I have to go to the doctor for anything it s gonna be for this thing sticking out of my stomach!'], ['Chandler', 'That s a hernia.'], ['Joey', 'Why did I have to start working out again?  Damn you 15s!']]
59	Ross	Mona	Uh that s an eighteenth century Indian artifact from Calcutta.	Oh wow! So, you re more than just dinosaurs.	So much more.	neutral	surprise	neutral	[1, 0, 1]	0	Uh that s an eighteenth century Indian artifact from Calcutta. So much more.	Oh wow! So, you re more than just dinosaurs.	Uh that s an eighteenth century Indian artifact from Calcutta. Oh wow! So, you re more than just dinosaurs. So much more.	['neutral', 'surprise', 'neutral']	[['Ross', 'Uh that s an eighteenth century Indian artifact from Calcutta.'], ['Mona', 'Oh wow! So, you re more than just dinosaurs.'], ['Ross', 'So much more.']]
60	Ross	Mona	Well, well to sum up, we re having fun, you look young.	Okay	But that s not enough. So  So here s a key to my apartment.	neutral	neutral	neutral	[1, 0, 1]	0	Well, well to sum up, we re having fun, you look young. But that s not enough. So  So here s a key to my apartment.	Okay	Well, well to sum up, we re having fun, you look young. Okay But that s not enough. So  So here s a key to my apartment.	['neutral', 'neutral', 'neutral']	[['Ross', 'Well, well to sum up, we re having fun, you look young.'], ['Mona', 'Okay'], ['Ross', 'But that s not enough. So  So here s a key to my apartment.']]
61	Ross	Mona	But that s not enough. So  So here s a key to my apartment.	Really?!	Really.	neutral	surprise	neutral	[1, 0, 1]	0	But that s not enough. So  So here s a key to my apartment. Really.	Really?!	But that s not enough. So  So here s a key to my apartment. Really?! Really.	['neutral', 'surprise', 'neutral']	[['Ross', 'But that s not enough. So  So here s a key to my apartment.'], ['Mona', 'Really?!'], ['Ross', 'Really.']]
62	Ross	Charlie	Get Out!	Ross, can I talk to you for a minute?	Yes, please!  So, what's going on?	anger	neutral	neutral	[1, 0, 1]	0	Get Out! Yes, please!  So, what's going on?	Ross, can I talk to you for a minute?	Get Out! Ross, can I talk to you for a minute? Yes, please!  So, what's going on?	['anger', 'neutral', 'neutral']	"[['Ross', 'Get Out!'], ['Charlie', 'Ross, can I talk to you for a minute?'], ['Ross', ""Yes, please!  So, what's going on?""]]"
63	Ross	Charlie	Yes, please!  So, what's going on?	Uh, well... Joey and I broke up.	Oh my God, wh-what happened?	neutral	sadness	surprise	[1, 0, 1]	0	Yes, please!  So, what's going on? Oh my God, wh-what happened?	Uh, well... Joey and I broke up.	Yes, please!  So, what's going on? Uh, well... Joey and I broke up. Oh my God, wh-what happened?	['neutral', 'sadness', 'surprise']	"[['Ross', ""Yes, please!  So, what's going on?""], ['Charlie', 'Uh, well... Joey and I broke up.'], ['Ross', 'Oh my God, wh-what happened?']]"
64	Ross	Charlie	Oh my God, wh-what happened?	Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!	I knew that was him!	surprise	sadness	anger	[1, 0, 1]	0	Oh my God, wh-what happened? I knew that was him!	Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!	Oh my God, wh-what happened? Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus! I knew that was him!	['surprise', 'sadness', 'anger']	"[['Ross', 'Oh my God, wh-what happened?'], ['Charlie', ""Joey is a great guy, but we're just... so different! I mean, during your speech he kept laughing at homo erectus!""], ['Ross', 'I knew that was him!']]"
65	Ross	Charlie	I knew that was him!	Anyway I just, uh, I think it's for the best.	Hey, you ok?	anger	sadness	neutral	[1, 0, 1]	0	I knew that was him! Hey, you ok?	Anyway I just, uh, I think it's for the best.	I knew that was him! Anyway I just, uh, I think it's for the best. Hey, you ok?	['anger', 'sadness', 'neutral']	"[['Ross', 'I knew that was him!'], ['Charlie', ""Anyway I just, uh, I think it's for the best.""], ['Ross', 'Hey, you ok?']]"
66	Phoebe	Monica	Oy!!	What s with all this sand?	Oh, yeah, Bob said there might be flood damage.	disgust	surprise	neutral	[1, 0, 1]	0	Oy!! Oh, yeah, Bob said there might be flood damage.	What s with all this sand?	Oy!! What s with all this sand? Oh, yeah, Bob said there might be flood damage.	['disgust', 'surprise', 'neutral']	[['Phoebe', 'Oy!!'], ['Monica', 'What s with all this sand?'], ['Phoebe', 'Oh, yeah, Bob said there might be flood damage.']]
67	Monica	Rachel	Rach? What are you doing?	Oh boy, I just can't watch. It's too scary!	It's a diaper commercial.	neutral	fear	neutral	[1, 0, 1]	0	Rach? What are you doing? It's a diaper commercial.	Oh boy, I just can't watch. It's too scary!	Rach? What are you doing? Oh boy, I just can't watch. It's too scary! It's a diaper commercial.	['neutral', 'fear', 'neutral']	"[['Monica', 'Rach? What are you doing?'], ['Rachel', ""Oh boy, I just can't watch. It's too scary!""], ['Monica', ""It's a diaper commercial.""]]"
68	Rachel	Monica	Oh boy, I just can't watch. It's too scary!	It's a diaper commercial.	Oh yeah well, you know me, babies, responsibilities, ahhh!!!	fear	neutral	fear	[1, 0, 1]	0	Oh boy, I just can't watch. It's too scary! Oh yeah well, you know me, babies, responsibilities, ahhh!!!	It's a diaper commercial.	Oh boy, I just can't watch. It's too scary! It's a diaper commercial. Oh yeah well, you know me, babies, responsibilities, ahhh!!!	['fear', 'neutral', 'fear']	"[['Rachel', ""Oh boy, I just can't watch. It's too scary!""], ['Monica', ""It's a diaper commercial.""], ['Rachel', 'Oh yeah well, you know me, babies, responsibilities, ahhh!!!']]"
69	Ross	Caitlin	I'll get it! I will get that!	Hi!	Hi!	joy	joy	joy	[1, 0, 1]	0	I'll get it! I will get that! Hi!	Hi!	I'll get it! I will get that! Hi! Hi!	['joy', 'joy', 'joy']	"[['Ross', ""I'll get it! I will get that!""], ['Caitlin', 'Hi!'], ['Ross', 'Hi!']]"
70	Ross	Joey	Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?	Uhh, the ball thing.	Yeah?	neutral	neutral	neutral	[1, 0, 1]	0	Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh? Yeah?	Uhh, the ball thing.	Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh? Uhh, the ball thing. Yeah?	['neutral', 'neutral', 'neutral']	[['Ross', 'Hey, you wanna get something to eat or uh, do you wanna see how long we can throw this ball back and forth? Huh?'], ['Joey', 'Uhh, the ball thing.'], ['Ross', 'Yeah?']]
71	Joey	Ross	Uhh, the ball thing.	Yeah?	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	neutral	neutral	joy	[1, 0, 1]	1	Uhh, the ball thing. Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	Yeah?	Uhh, the ball thing. Yeah? Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	['neutral', 'neutral', 'joy']	"[['Joey', 'Uhh, the ball thing.'], ['Ross', 'Yeah?'], ['Joey', ""Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!""]]"
72	Ross	Joey	Yeah?	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	Uhh,	neutral	joy	neutral	[1, 0, 1]	0	Yeah? Uhh,	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	Yeah? Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?! Uhh,	['neutral', 'joy', 'neutral']	"[['Ross', 'Yeah?'], ['Joey', ""Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!""], ['Ross', 'Uhh,']]"
73	Joey	Ross	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!	Uhh,	Okay!	joy	neutral	joy	[1, 0, 1]	1	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?! Okay!	Uhh,	Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?! Uhh, Okay!	['joy', 'neutral', 'joy']	"[['Joey', ""Hey Ross, wouldn't it be great if we could go two straight hours without dropping it?!""], ['Ross', 'Uhh,'], ['Joey', 'Okay!']]"
74	Joey	Ross	Uh-oh.	What?	I have to pee. And Rachel's in the bathroom!	fear	neutral	sadness	[1, 0, 1]	1	Uh-oh. I have to pee. And Rachel's in the bathroom!	What?	Uh-oh. What? I have to pee. And Rachel's in the bathroom!	['fear', 'neutral', 'sadness']	"[['Joey', 'Uh-oh.'], ['Ross', 'What?'], ['Joey', ""I have to pee. And Rachel's in the bathroom!""]]"
75	Joey	Phoebe	Oh, unbelievable! We had the best time!	Yay!! Oh so, you re not, you re not mad at us anymore?	No!	joy	joy	joy	[1, 0, 1]	1	Oh, unbelievable! We had the best time! No!	Yay!! Oh so, you re not, you re not mad at us anymore?	Oh, unbelievable! We had the best time! Yay!! Oh so, you re not, you re not mad at us anymore? No!	['joy', 'joy', 'joy']	[['Joey', 'Oh, unbelievable! We had the best time!'], ['Phoebe', 'Yay!! Oh so, you re not, you re not mad at us anymore?'], ['Joey', 'No!']]
76	Joey	Phoebe	That was so awkward, we were really nervous.	Didn t you sleep together?	Yeah, that really calms me down.	neutral	neutral	neutral	[1, 0, 1]	1	That was so awkward, we were really nervous. Yeah, that really calms me down.	Didn t you sleep together?	That was so awkward, we were really nervous. Didn t you sleep together? Yeah, that really calms me down.	['neutral', 'neutral', 'neutral']	[['Joey', 'That was so awkward, we were really nervous.'], ['Phoebe', 'Didn t you sleep together?'], ['Joey', 'Yeah, that really calms me down.']]
77	Joey	Rachel	She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that s a	Oh my God! Listen to you talkin  about having kids. Oh my Joey.  Oh, please don t get married before I do.	Okay.	joy	surprise	neutral	[1, 0, 1]	1	She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that s a Okay.	Oh my God! Listen to you talkin  about having kids. Oh my Joey.  Oh, please don t get married before I do.	She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that s a Oh my God! Listen to you talkin  about having kids. Oh my Joey.  Oh, please don t get married before I do. Okay.	['joy', 'surprise', 'neutral']	[['Joey', 'She loves sandwiches, sports, although she is a Met fan, not much of an issue now but if we were ever to have kids, well that s a'], ['Rachel', 'Oh my God! Listen to you talkin  about having kids. Oh my Joey.  Oh, please don t get married before I do.'], ['Joey', 'Okay.']]
